	docid	citation
65	BIOGENIC-NITROGEN-FROM-TERMITE-MOUNDS-AND-THE.html	Erik B. Melchiorre, Peter A. Williams, Timothy P. Rose, Becky C. Talyn; BIOGENIC NITROGEN FROM TERMITE MOUNDS AND THE ORIGIN OF GERHARDTITE AT THE GREAT AUSTRALIA MINE, CLONCURRY, QUEENSLAND, AUSTRALIA. The Canadian Mineralogist 2006;; 44 (6): 1447–1455. doi: https://doi.org/10.2113/gscanmin.44.6.1447
66	BISMUTOTANTALITE-FROM-NORTHWESTERN-ARGENTINA.html	Miguel Angel Galliski, M. Florencia Márquez-Zavalía, Mark A. Cooper, Petr Cerny, Frank C. Hawthorne; BISMUTOTANTALITE FROM NORTHWESTERN ARGENTINA: DESCRIPTION AND CRYSTAL STRUCTURE. The Canadian Mineralogist 2001;; 39 (1): 103–110. doi: https://doi.org/10.2113/gscanmin.39.1.103
67	BOBFERGUSONITE-FROM-THE-NANCY-PEGMATITE-SAN-LUIS.html	Kimberly T. Tait, Frank C. Hawthorne, Petr Černý, Miguel A. Galliski; BOBFERGUSONITE FROM THE NANCY PEGMATITE, SAN LUIS RANGE, ARGENTINA: CRYSTAL-STRUCTURE REFINEMENT AND CHEMICAL COMPOSITION. The Canadian Mineralogist 2004;; 42 (3): 705–716. doi: https://doi.org/10.2113/gscanmin.42.3.705
68	BOBTRAILLITE-Na-Ca-13Sr11-Zr-Y-Nb-14Si42B6O132-OH.html	Andrew M. McDonald, George Y. Chao; BOBTRAILLITE, (Na,Ca)13Sr11(Zr,Y,Nb)14Si42B6O132(OH)12·12H2O, A NEW MINERAL SPECIES FROM MONT SAINT-HILAIRE, QUEBEC: DESCRIPTION, STRUCTURE DETERMINATION AND RELATIONSHIP TO BENITOITE AND WADEITE. The Canadian Mineralogist 2005;; 43 (2): 747–758. doi: https://doi.org/10.2113/gscanmin.43.2.747
69	BOLEITE-RESOLUTION-OF-THE-FORMULA-K-Pb26-Ag9-Cu24.html	Mark A. Cooper, Frank C. Hawthorne; BOLEITE: RESOLUTION OF THE FORMULA, K Pb26 Ag9 Cu24 Cl62 (OH)48. The Canadian Mineralogist 2000;; 38 (4): 801–808. doi: https://doi.org/10.2113/gscanmin.38.4.801
70	BORATE-MINERALS-OF-THE-PENOBSQUIS-AND-MILLSTREAM.html	Joel D. Grice, Robert A. Gault, Jerry Van Velthuizen; BORATE MINERALS OF THE PENOBSQUIS AND MILLSTREAM DEPOSITS, SOUTHERN NEW BRUNSWICK, CANADA. The Canadian Mineralogist 2005;; 43 (5): 1469–1487. doi: https://doi.org/10.2113/gscanmin.43.5.1469
71	BRAITHWAITEITE-NaCu5-TiSb-O2-AsO4-4-AsO3-OH-2-H2O.html	Werner H. Paar, Mark A. Cooper, Frank C. Hawthorne, Elizabeth Moffatt, Mickey E. Gunter, Andrew C. Roberts, Pete J. Dunn; BRAITHWAITEITE, NaCu5(TiSb)O2(AsO4)4[AsO3(OH)]2(H2O)8, A NEW MINERAL SPECIES FROM LAURANI, BOLIVIA. The Canadian Mineralogist 2009;; 47 (4): 947–952. doi: https://doi.org/10.3749/canmin.47.4.947
72	BRONTESITE-NH4-3PbCl5-A-NEW-PRODUCT-OF-FUMAROLIC.html	Francesco Demartin, Carlo Maria Gramaccioli, Italo Campostrini; BRONTESITE, (NH4)3PbCl5, A NEW PRODUCT OF FUMAROLIC ACTIVITY FROM LA FOSSA CRATER, VULCANO, AEOLIAN ISLANDS, ITALY. The Canadian Mineralogist 2009;; 47 (5): 1237–1243. doi: https://doi.org/10.3749/canmin.47.5.1237
73	BURGESSITE-Co2-H2O-4-AsO3-OH-2-H2O-A-NEW-ARSENATE.html	Jiří Sejkora, Frank C. Hawthorne, Mark A. Cooper, Joel D. Grice, Josef Vajdak, John L. Jambor; BURGESSITE, Co2 (H2O)4 [AsO3(OH)]2 (H2O), A NEW ARSENATE MINERAL SPECIES FROM THE KEELEY MINE, SOUTH LORRAIN TOWNSHIP, ONTARIO, CANADA. The Canadian Mineralogist 2009;; 47 (1): 159–164. doi: https://doi.org/10.3749/canmin.47.1.159
74	BUSSYITE-Ce-A-NEW-BERYLLIUM-SILICATE-MINERAL.html	Joel D. Grice, Ralph Rowe, Glenn Poirier, Allen Pratt, James Francis; BUSSYITE-(Ce), A NEW BERYLLIUM SILICATE MINERAL SPECIES FROM MONT SAINT-HILAIRE, QUEBEC. The Canadian Mineralogist 2009;; 47 (1): 193–204. doi: https://doi.org/10.3749/canmin.47.1.193
75	CALCIOPETERSITE-FROM-DOMAS-OV-NAD-BYSTR-ICI.html	Jiří Sejkora, Pavel Novotný, Milan Novák, Vladimír Šrein, Peter Berlepsch; CALCIOPETERSITE FROM DOMAŠOV NAD BYSTŘICÍ, NORTHERN MORAVIA, CZECH REPUBLIC, A NEW MINERAL SPECIES OF THE MIXITE GROUP. The Canadian Mineralogist 2005;; 43 (4): 1393–1400. doi: https://doi.org/10.2113/gscanmin.43.4.1393
76	CALCULATED-ACID-BASE-BALANCE-FOR-H2O2-OXIDATION-OF.html	Paul A. Weber, Joan E. Thomas, William M. Skinner, Roger St.C. Smart; CALCULATED ACID–BASE BALANCE FOR H2O2 OXIDATION OF CARBONATE-POOR PYRITIC MINE-ROCK. The Canadian Mineralogist 2005;; 43 (4): 1193–1203. doi: https://doi.org/10.2113/gscanmin.43.4.1193
77	CALDERITE-RICH-GARNET-AND-FRANKLINITE-RICH-SPINEL.html	Marcel Stalder, Abraham Rozendaal; CALDERITE-RICH GARNET AND FRANKLINITE-RICH SPINEL IN AMPHIBOLITE-FACIES HYDROTHERMAL SEDIMENTS, GAMSBERG Zn–Pb DEPOSIT, NAMAQUA PROVINCE, SOUTH AFRICA. The Canadian Mineralogist 2005;; 43 (2): 585–599. doi: https://doi.org/10.2113/gscanmin.43.2.585
78	CARBOBYSTRITE-Na8-Al6Si6O24-CO3-4H2O-A-NEW.html	Alexander P. Khomyakov, Fernando Cámara, Elena Sokolova; CARBOBYSTRITE, Na8[Al6Si6O24](CO3)·4H2O, A NEW CANCRINITE-GROUP MINERAL SPECIES FROM THE KHIBINA ALKALINE MASSIF, KOLA PENINSULA, RUSSIA: DESCRIPTION AND CRYSTAL STRUCTURE. The Canadian Mineralogist 2010;; 48 (2): 291–300. doi: https://doi.org/10.3749/canmin.48.2.291
79	CARBONATED-SERPENTINITE-LISTWANITE-AT-ATLIN.html	Lyle D. Hansen, Gregory M. Dipple, Terry M. Gordon, Dawn A. Kellett; CARBONATED SERPENTINITE (LISTWANITE) AT ATLIN, BRITISH COLUMBIA: A GEOLOGICAL ANALOGUE TO CARBON DIOXIDE SEQUESTRATION. The Canadian Mineralogist 2005;; 43 (1): 225–239. doi: https://doi.org/10.2113/gscanmin.43.1.225
80	CARBONATITES-AND-CARBONATITES-AND-CARBONATITES.html	Roger H. Mitchell; CARBONATITES AND CARBONATITES AND CARBONATITES. The Canadian Mineralogist 2005;; 43 (6): 2049–2068. doi: https://doi.org/10.2113/gscanmin.43.6.2049
81	CARBONATITES-FROM-A-LAMPROPHYRIC-DYKE-SWARM-SOUTH.html	Alan F. Cooper, Lorraine A. Paterson; CARBONATITES FROM A LAMPROPHYRIC DYKE-SWARM, SOUTH WESTLAND, NEW ZEALAND. The Canadian Mineralogist 2008;; 46 (4): 753–777. doi: https://doi.org/10.3749/canmin.46.4.753
82	CARYOCHROITE-A-NEW-HETEROPHYLLOSILICATE-MINERAL.html	Pavel M. Kartashov, Giovanni Ferraris, Svetlana V. Soboleva, Nikita V. Chukanov; CARYOCHROITE, A NEW HETEROPHYLLOSILICATE MINERAL SPECIES RELATED TO NAFERTISITE, FROM THE LOVOZERO MASSIF, KOLA PENINSULA, RUSSIA. The Canadian Mineralogist 2006;; 44 (6): 1331–1339. doi: https://doi.org/10.2113/gscanmin.44.6.1331
83	CATAMARCAITE-Cu6GeWS8-A-NEW-GERMANIUM-SULFIDE.html	Hubert Putz, Werner H. Paar, Dan Topa, Emil Makovicky, Andrew C. Roberts; CATAMARCAITE, Cu6GeWS8, A NEW GERMANIUM SULFIDE MINERAL SPECIES FROM CAPILLITAS, CATAMARCA, ARGENTINA: DESCRIPTION, PARAGENESIS AND CRYSTAL STRUCTURE. The Canadian Mineralogist 2006;; 44 (6): 1481–1497. doi: https://doi.org/10.2113/gscanmin.44.6.1481
84	CEMENTATION-OF-THE-FOOTPRINT-TUFF-LAETOLI-TANZANIA.html	Daniel S. Barker, Kitty L. Milliken; CEMENTATION OF THE FOOTPRINT TUFF, LAETOLI, TANZANIA. The Canadian Mineralogist 2008;; 46 (4): 831–841. doi: https://doi.org/10.3749/canmin.46.4.831
85	CENTROSYMMETRIC-PEROVSKITE-CRYSTAL-STRUCTURES-WITH.html	Kevin S. Knight; CENTROSYMMETRIC PEROVSKITE CRYSTAL STRUCTURES WITH SPACE GROUP Pbnm: CRYSTALLOGRAPHIC PARAMETERIZATION OF KCaF3 BETWEEN 100 AND 400 K IN TERMS OF THE AMPLITUDES OF SYMMETRY-ADAPTED BASIS VECTORS OF THE CUBIC ARISTOTYPE PHASE. The Canadian Mineralogist 2011;; 49 (3): 793–808. doi: https://doi.org/10.3749/canmin.49.3.793
86	CERITE-Ce-AND-THORIAN-SYNCHYSITE-Ce-FROM-THE.html	Hans-Jürgen Förster; CERITE-(Ce) AND THORIAN SYNCHYSITE-(Ce) FROM THE NIEDERBOBRITZSCH GRANITE, ERZGEBIRGE, GERMANY: IMPLICATIONS FOR THE DIFFERENTIAL MOBILITY OF THE LREE AND Th DURING ALTERATION. The Canadian Mineralogist 2000;; 38 (1): 67–79. doi: https://doi.org/10.2113/gscanmin.38.1.67
87	CESIAN-BAZZITE-AND-THORTVEITITE-FROM-CUASSO-AL.html	Carlo Maria Gramaccioli, Valeria Diella, Francesco Demartin, Paolo Orlandi, Italo Campostrini; CESIAN BAZZITE AND THORTVEITITE FROM CUASSO AL MONTE, VARESE, ITALY: A COMPARISON WITH THE MATERIAL FROM BAVENO, AND INFERRED ORIGIN. The Canadian Mineralogist 2000;; 38 (6): 1409–1418. doi: https://doi.org/10.2113/gscanmin.38.6.1409
88	CHARACTERIZATION-OF-ALUMINUM-RICH-PHASES-IN-HEAP.html	Nikolay V. Sidenko, Barbara L. Sherriff, Heather E. Jamieson, Shannon C. Shaw; CHARACTERIZATION OF ALUMINUM-RICH PHASES IN HEAP-LEACH PADS AT THE LANDUSKY GOLD MINE, MONTANA, USA. The Canadian Mineralogist 2005;; 43 (4): 1157–1170. doi: https://doi.org/10.2113/gscanmin.43.4.1157
89	CHARACTERIZATION-OF-CHRYSOTILE-SAMPLES-FOR-THE.html	Mickey E. Gunter, Matthew S. Sanchez, Thomas J. Williams; CHARACTERIZATION OF CHRYSOTILE SAMPLES FOR THE PRESENCE OF AMPHIBOLES: THE CAREY CANADIAN DEPOSIT, SOUTHEASTERN QUEBEC, CANADA. The Canadian Mineralogist 2007;; 45 (2): 263–280. doi: https://doi.org/10.2113/gscanmin.45.2.263
90	CHARACTERIZATION-OF-FLUX-GROWN-TRACE-ELEMENT-DOPED.html	Frank K. Mazdab; CHARACTERIZATION OF FLUX-GROWN TRACE-ELEMENT-DOPED TITANITE USING THE HIGH-MASS-RESOLUTION ION MICROPROBE (SHRIMP–RG). The Canadian Mineralogist 2009;; 47 (4): 813–831. doi: https://doi.org/10.3749/canmin.47.4.813
91	CHARACTERIZATION-OF-NATURAL-FELDSPARS-BY-RAMAN.html	John J. Freeman, Alian Wang, Karla E. Kuebler, Bradley L. Jolliff, Larry A. Haskin; CHARACTERIZATION OF NATURAL FELDSPARS BY RAMAN SPECTROSCOPY FOR FUTURE PLANETARY EXPLORATION. The Canadian Mineralogist 2008;; 46 (6): 1477–1500. doi: https://doi.org/10.3749/canmin.46.6.1477
92	CHARACTERIZATION-OF-PHOSPHATE-RICH-METALODE-VITE.html	Jakub Plášil, Jiří Sejkora, Jiří Čejka, Pavel Škácha, Viktor Goliáš, Jana Ederová; CHARACTERIZATION OF PHOSPHATE-RICH METALODÈVITE FROM PŘÍBRAM, CZECH REPUBLIC. The Canadian Mineralogist 2010;; 48 (1): 113–122. doi: https://doi.org/10.3749/canmin.48.1.113
93	CHEMICAL-AND-ISOTOPIC-EVOLUTION-OF-THE.html	Carol D. Frost, B. Ronald Frost, Donald H. Lindsley, Kevin R. Chamberlain, Susan M. Swapp, James S. Scoates; CHEMICAL AND ISOTOPIC EVOLUTION OF THE ANORTHOSITIC PLUTONS OF THE LARAMIE ANORTHOSITE COMPLEX: EXPLANATIONS FOR VARIATIONS IN SILICA ACTIVITY AND OXYGEN FUGACITY OF MASSIF ANORTHOSITES. The Canadian Mineralogist 2010;; 48 (4): 925–946. doi: https://doi.org/10.3749/canmin.48.4.925
94	CHEMICAL-AND-STRUCTURAL-EVOLUTION-OF-METAMORPHIC.html	María Dolores Ruiz Cruz, José Miguel Nieto; CHEMICAL AND STRUCTURAL EVOLUTION OF “METAMORPHIC VERMICULITE” IN METACLASTIC ROCKS OF THE BETIC CORDILLERA, MÁLAGA, SPAIN: A SYNTHESIS. The Canadian Mineralogist 2006;; 44 (1): 249–265. doi: https://doi.org/10.2113/gscanmin.44.1.249
95	CHEMICAL-SPECIATION-OF-GOLD-IN-ARSENOPYRITE.html	Louis J. Cabri, Matthew Newville, Robert A. Gordon, E. Daryl Crozier, Stephen R. Sutton, Greg McMahon, De-Tong Jiang; CHEMICAL SPECIATION OF GOLD IN ARSENOPYRITE. The Canadian Mineralogist 2000;; 38 (5): 1265–1281. doi: https://doi.org/10.2113/gscanmin.38.5.1265
96	CHEMICAL-STATE-OF-SULFUR-IN-NATURAL-AND-SYNTHETIC.html	Michael E. Fleet, Xiaoyang Liu, Sarah L. Harmer, H. Wayne Nesbitt; CHEMICAL STATE OF SULFUR IN NATURAL AND SYNTHETIC LAZURITE BY S K-EDGE XANES AND X-RAY PHOTOELECTRON SPECTROSCOPY. The Canadian Mineralogist 2005;; 43 (5): 1589–1603. doi: https://doi.org/10.2113/gscanmin.43.5.1589
97	CHEVKINITE-Ce-CRYSTAL-STRUCTURE-AND-THE-EFFECT-OF.html	Elena Sokolova, Frank C. Hawthorne, Giancarlo Della Ventura, Pavel M. Kartashov; CHEVKINITE-(Ce): CRYSTAL STRUCTURE AND THE EFFECT OF MODERATE RADIATION-INDUCED DAMAGE ON SITE-OCCUPANCY REFINEMENT. The Canadian Mineralogist 2004;; 42 (4): 1013–1025. doi: https://doi.org/10.2113/gscanmin.42.4.1013
98	CHROMATE-ALUMINATE-SODALITE-Ca8-Al12O24-CrO4-2.html	Sytle M. Antao, Ishmael Hassan, John B. Parise; CHROMATE ALUMINATE SODALITE, Ca8[Al12O24](CrO4)2: PHASE TRANSITIONS AND HIGH-TEMPERATURE STRUCTURAL EVOLUTION OF THE CUBIC PHASE. The Canadian Mineralogist 2004;; 42 (4): 1047–1056. doi: https://doi.org/10.2113/gscanmin.42.4.1047
99	CHROMIAN-SPINEL-COMPOSITION-AND-PLATINUM-GROUP.html	Argyrios Kapsiotis, Tassos A. Grammatikopoulos, Basilios Tsikouras, Konstantin Hatzipanagiotou, Federica Zaccarini, Giorgio Garuti; CHROMIAN SPINEL COMPOSITION AND PLATINUM-GROUP ELEMENT MINERALOGY OF CHROMITITES FROM THE MILIA AREA, PINDOS OPHIOLITE COMPLEX, GREECE. The Canadian Mineralogist 2009;; 47 (5): 1037–1056. doi: https://doi.org/10.3749/canmin.47.5.1037
100	CHROMIAN-SPINEL-COMPOSITION-AND-THE-PLATINUM-GROUP.html	Joaquín A. Proenza, Federica Zaccarini, John F. Lewis, Francisco Longo, Giorgio Garuti; CHROMIAN SPINEL COMPOSITION AND THE PLATINUM-GROUP MINERALS OF THE PGE-RICH LOMA PEGUERA CHROMITITES, LOMA CARIBE PERIDOTITE, DOMINICAN REPUBLIC. The Canadian Mineralogist 2007;; 45 (3): 631–648. doi: https://doi.org/10.2113/gscanmin.45.3.631
101	CHROMIAN-SPINEL-IN-THE-TURNAGAIN-ALASKAN-TYPE.html	J. Erik Scheel, James S. Scoates, Graham T. Nixon; CHROMIAN SPINEL IN THE TURNAGAIN ALASKAN-TYPE ULTRAMAFIC INTRUSION, NORTHERN BRITISH COLUMBIA, CANADA. The Canadian Mineralogist 2009;; 47 (1): 63–80. doi: https://doi.org/10.3749/canmin.47.1.63
102	CLAY-MINERALOGY-AND-LA-ICP-MS-DATING-OF-SUPERGENE.html	Harald G. Dill, Stephan Kaufhold, Berthold Weber, Axel Gerdes; CLAY MINERALOGY AND LA–ICP–MS DATING OF SUPERGENE U–Cu NONTRONITE-BEARING MINERALIZATION AT NABBURG–WÖLSENDORF, SOUTHEASTERN GERMANY. The Canadian Mineralogist 2010;; 48 (3): 497–511. doi: https://doi.org/10.3749/canmin.48.3.497
103	COEXISTING-SILICATE-AND-CARBONATITIC-MAGMAS-IN-THE.html	Tom Andersen; COEXISTING SILICATE AND CARBONATITIC MAGMAS IN THE QASSIARSUK COMPLEX, GARDAR RIFT, SOUTHWEST GREENLAND. The Canadian Mineralogist 2008;; 46 (4): 933–950. doi: https://doi.org/10.3749/canmin.46.4.933
104	COLOR-MINERALOGY-AND-COMPOSITION-OF-UPPER-JURASSIC.html	Antonio Sánchez-Navas, Agustín Martín-Algarra, Vika Eder, B. Jagannadha Reddy, Fernando Nieto, Yuri N. Zanin; COLOR, MINERALOGY AND COMPOSITION OF UPPER JURASSIC WEST SIBERIAN GLAUCONITE: USEFUL INDICATORS OF PALEOENVIRONMENT. The Canadian Mineralogist 2008;; 46 (5): 1249–1268. doi: https://doi.org/10.3749/canmin.46.5.1249
105	COLUMBITE-TANTALITE-BEARING-GRANITIC-PEGMATITES.html	Regina Baumgartner, Rolf L. Romer, Robert Moritz, Ricardo Sallet, Massimo Chiaradia; COLUMBITE–TANTALITE-BEARING GRANITIC PEGMATITES FROM THE SERIDÓ BELT, NORTHEASTERN BRAZIL: GENETIC CONSTRAINTS FROM U–Pb DATING AND Pb ISOTOPES. The Canadian Mineralogist 2006;; 44 (1): 69–86. doi: https://doi.org/10.2113/gscanmin.44.1.69
106	COMPARATIVE-ANALYSIS-OF-SULFIDES-FOR-GOLD-USING.html	Ian M. Steele, Louis J. Cabri, José C. Gaspar, Greg McMahon, Marco A. Marquez, Marcos A.Z. Vasconcellos; COMPARATIVE ANALYSIS OF SULFIDES FOR GOLD USING SXRF AND SIMS. The Canadian Mineralogist 2000;; 38 (1): 1–10. doi: https://doi.org/10.2113/gscanmin.38.1.1
107	COMPARATIVE-CRYSTAL-STRUCTURE-STUDY-OF-Ag-FREE.html	Daniela Pinto, Tonči Balić-Žunić, Anna Garavelli, Emil Makovicky, Filippo Vurro; COMPARATIVE CRYSTAL-STRUCTURE STUDY OF Ag-FREE LILLIANITE AND GALENOBISMUTITE FROM VULCANO, AEOLIAN ISLANDS, ITALY. The Canadian Mineralogist 2006;; 44 (1): 159–175. doi: https://doi.org/10.2113/gscanmin.44.1.159
108	COMPLETE-Al-Si-ORDER-IN-SCAPOLITE-Me37-5-IDEALLY.html	Sytle M. Antao, Ishmael Hassan; COMPLETE Al–Si ORDER IN SCAPOLITE Me37.5, IDEALLY Ca3Na5[Al8Si16O48]Cl(CO3), AND IMPLICATIONS FOR ANTIPHASE DOMAIN BOUNDARIES (APBs). The Canadian Mineralogist 2011;; 49 (2): 581–586. doi: https://doi.org/10.3749/canmin.49.2.581
109	COMPLEX-INTERNAL-TEXTURES-IN-OXIDE-MINERALS-FROM.html	Can Rao, Ru Cheng Wang, Huan Hu, Wen Lan Zhang; COMPLEX INTERNAL TEXTURES IN OXIDE MINERALS FROM THE NANPING No. 31 DYKE OF GRANITIC PEGMATITE, FUJIAN PROVINCE, SOUTHEASTERN CHINA. The Canadian Mineralogist 2009;; 47 (5): 1195–1212. doi: https://doi.org/10.3749/canmin.47.5.1195
110	COMPLEX-MECHANISMS-OF-ALTERATION-IN-A-GRAFTONITE.html	Pietro Vignola, Valeria Diella, Elena Silvia Ferrari, André-Mathieu Fransolet; COMPLEX MECHANISMS OF ALTERATION IN A GRAFTONITE + SARCOPSIDE + TRIPHYLITE ASSOCIATION FROM THE LUNA PEGMATITE, PIONA, LECCO PROVINCE, ITALY. The Canadian Mineralogist 2011;; 49 (3): 765–776. doi: https://doi.org/10.3749/canmin.49.3.765
111	COMPLEX-TWINNING-POLYTYPISM-AND-DISORDER-PHENOMENA.html	Luca Bindi, Michel Evain, Silvio Menchetti; COMPLEX TWINNING, POLYTYPISM AND DISORDER PHENOMENA IN THE CRYSTAL STRUCTURES OF ANTIMONPEARCEITE AND ARSENPOLYBASITE. The Canadian Mineralogist 2007;; 45 (2): 321–333. doi: https://doi.org/10.2113/gscanmin.45.2.321
112	COMPLEXLY-ZONED-FIBROUS-TOURMALINE-CRUZEIRO-MINE.html	Barbara L. Dutrow, Darrell J. Henry; COMPLEXLY ZONED FIBROUS TOURMALINE, CRUZEIRO MINE, MINAS GERAIS, BRAZIL: A RECORD OF EVOLVING MAGMATIC AND HYDROTHERMAL FLUIDS. The Canadian Mineralogist 2000;; 38 (1): 131–143. doi: https://doi.org/10.2113/gscanmin.38.1.131
113	COMPOSITION-AND-MINERALOGY-OF-PGE-RICH-CHROMITITES.html	Federica Zaccarini, Evgeny V. Pushkarev, German B. Fershtater, Giorgio Garuti; COMPOSITION AND MINERALOGY OF PGE-RICH CHROMITITES IN THE NURALI LHERZOLITE–GABBRO COMPLEX, SOUTHERN URALS, RUSSIA. The Canadian Mineralogist 2004;; 42 (2): 545–562. doi: https://doi.org/10.2113/gscanmin.42.2.545
114	COMPOSITION-AND-PARAGENESIS-OF-Na-Nb-AND-Zr.html	Ruslan P. Liferovich, Roger H. Mitchell; COMPOSITION AND PARAGENESIS OF Na-, Nb- AND Zr-BEARING TITANITE FROM KHIBINA, RUSSIA, AND CRYSTAL-STRUCTURE DATA FOR SYNTHETIC ANALOGUES. The Canadian Mineralogist 2005;; 43 (2): 795–812. doi: https://doi.org/10.2113/gscanmin.43.2.795
115	COMPOSITION-AND-Th-U-TOTAL-Pb-AGES-OF-HUTTONITE.html	Hans-Jürgen Förster, Daniel E. Harlov, Ralf Milke; COMPOSITION AND Th – U – TOTAL Pb AGES OF HUTTONITE AND THORITE FROM GILLESPIE’S BEACH, SOUTH ISLAND, NEW ZEALAND. The Canadian Mineralogist 2000;; 38 (3): 675–684. doi: https://doi.org/10.2113/gscanmin.38.3.675
116	COMPOSITIONAL-DATA-FOR-Bi-Pb-TELLUROSULFIDES.html	Nigel J. Cook, Cristiana L. Ciobanu, Christopher J. Stanley, Werner H. Paar, Krister Sundblad; COMPOSITIONAL DATA FOR Bi–Pb TELLUROSULFIDES. The Canadian Mineralogist 2007;; 45 (3): 417–435. doi: https://doi.org/10.2113/gscanmin.45.3.417
117	COMPOSITIONAL-DATA-FOR-IKUNOLITE-FROM-RE-DZINY.html	Jan Parafiniuk, Adam Pieczka, Bożena Gołębiowska; COMPOSITIONAL DATA FOR IKUNOLITE FROM RĘDZINY, RUDAWY JANOWICKIE, LOWER SILESIA, POLAND. The Canadian Mineralogist 2008;; 46 (5): 1305–1315. doi: https://doi.org/10.3749/canmin.46.5.1305
118	COMPOSITIONAL-VARIATION-OF-ARSENOPYRITE-AND-FLUID.html	Seon-Gyu Choi, Seung-Jun Youm; COMPOSITIONAL VARIATION OF ARSENOPYRITE AND FLUID EVOLUTION AT THE ULSAN DEPOSIT, SOUTHEASTERN KOREA: A LOW-SULFIDATION PORPHYRY SYSTEM. The Canadian Mineralogist 2000;; 38 (3): 567–583. doi: https://doi.org/10.2113/gscanmin.38.3.567
119	COMPOSITIONAL-VARIATION-OF-TOURMALINE-GROUP.html	Dwight Rodrigues Soares, Hartmut Beurlen, Sandra de Brito Barreto, Marcelo Reis Rodrigues Da Silva, Ana Claudia Mousinho Ferreira; COMPOSITIONAL VARIATION OF TOURMALINE-GROUP MINERALS IN THE BORBOREMA PEGMATITE PROVINCE, NORTHEASTERN BRAZIL. The Canadian Mineralogist 2008;; 46 (5): 1097–1116. doi: https://doi.org/10.3749/canmin.46.5.1097
120	COMPOSITIONAL-VARIATIONS-IN-OULANKAITE-AND-A-NEW.html	Andrei Y. Barkov, Michael E. Fleet, Robert F. Martin, Mahmud Tarkian; COMPOSITIONAL VARIATIONS IN OULANKAITE AND A NEW SERIES OF ARGENTOAN OULANKAITE FROM THE LUKKULAISVAARA LAYERED INTRUSION, NORTHERN RUSSIAN KARELIA. The Canadian Mineralogist 2004;; 42 (2): 439–453. doi: https://doi.org/10.2113/gscanmin.42.2.439
121	COMPOSITIONAL-VARIATIONS-IN-PLATINUM-GROUP.html	Rostislav A. Oktyabrsky, Alexander N. Solyanik, Alexander M. Lennikov, Vitaly I. Gvozdev, Vladimir V. Ivanov; COMPOSITIONAL VARIATIONS IN PLATINUM-GROUP MINERALS AND GOLD IN LENSES OF MASSIVE PYRRHOTITE IN THE DZHUGDZHUR ANORTHOSITE, FAR-EASTERN RUSSIA. The Canadian Mineralogist 2010;; 48 (4): 991–1004. doi: https://doi.org/10.3749/canmin.48.4.991
122	COMPOSITIONAL-ZONING-OF-RAPAKIVI-FELDSPARS-AND.html	Axel Müller, Reimar Seltmann, Bernd Kober, Olav Eklund, Teresa Jeffries, Andreas Kronz; COMPOSITIONAL ZONING OF RAPAKIVI FELDSPARS AND COEXISTING QUARTZ PHENOCRYSTS. The Canadian Mineralogist 2008;; 46 (6): 1417–1442. doi: https://doi.org/10.3749/canmin.46.6.1417
123	COMPRESSIBILITY-AND-HIGH-PRESSURE-BEHAVIOR-OF.html	Fabrizio Nestola, Nadia Curetti, Piera benna, Gabriella Ivaldi, Ross J. Angel, Emiliano Bruno; COMPRESSIBILITY AND HIGH-PRESSURE BEHAVIOR OF Ab63Or27An10 ANORTHOCLASE. The Canadian Mineralogist 2008;; 46 (6): 1443–1454. doi: https://doi.org/10.3749/canmin.46.6.1443
124	CONDENSATE-MINERALS-FROM-A-BURNING-COAL-WASTE-HEAP.html	M. Naze-Nancy Masalehdani, Florias Mees, Michel Dubois, Yvan Coquinot, Jean-Luc Potdevin, Michel Fialin, Marie-Madeleine Blanc-Valleron; CONDENSATE MINERALS FROM A BURNING COAL-WASTE HEAP IN AVION, NORTHERN FRANCE. The Canadian Mineralogist 2009;; 47 (3): 573–591. doi: https://doi.org/10.3749/canmin.47.3.573
125	CONDITIONS-OF-FORMATION-OF-POLYMETALLIC.html	Adam Pieczka, Bożena Gołębiowska, Jan Parafiniuk; CONDITIONS OF FORMATION OF POLYMETALLIC MINERALIZATION IN THE EASTERN ENVELOPE OF THE KARKONOSZE GRANITE: THE CASE OF RĘDZINY, SOUTHWESTERN POLAND. The Canadian Mineralogist 2009;; 47 (4): 765–786. doi: https://doi.org/10.3749/canmin.47.4.765
126	CONSTRAINTS-ON-THE-GENESIS-OF-YELLOW-FLUORITE-IN.html	Michael Trinkler, Thomas Monecke, Rainer Thomas; CONSTRAINTS ON THE GENESIS OF YELLOW FLUORITE IN HYDROTHERMAL BARITE–FLUORITE VEINS OF THE ERZGEBIRGE, EASTERN GERMANY: EVIDENCE FROM OPTICAL ABSORPTION SPECTROSCOPY, RARE-EARTH-ELEMENT DATA, AND FLUID-INCLUSION INVESTIGATIONS. The Canadian Mineralogist 2005;; 43 (3): 883–898. doi: https://doi.org/10.2113/gscanmin.43.3.883
127	CONTAMINATION-OF-SILICIC-MAGMAS-AND-FRACTAL.html	David W. Farris, Scott R. Paterson; CONTAMINATION OF SILICIC MAGMAS AND FRACTAL FRAGMENTATION OF XENOLITHS IN PALEOCENE PLUTONS ON KODIAK ISLAND, ALASKA. The Canadian Mineralogist 2007;; 45 (1): 107–129. doi: https://doi.org/10.2113/gscanmin.45.1.107
