	score
554A35ABBCB29665C43A4E94508FF3823ADD399D	0.7959681919642857
B692E13DB88AF5D7B9866F4CC706B1AFDC2E7645	0.7892020089285714
9E3F9E6F20CA580D592BAE8E6E20ED6F4FF2F4CD	0.79375
3C3AC8A088EB69397294F7D74C8CADC682CB4376	0.5238444010416666
44503CD5A1338AB28472E9A30E59546C23BB3766	0.711279296875
9EC6B079FA6C71FF6EE6DF139955F3FB74C982E9	0.8181966145833334
B84BF060C6D97215381DD1487202D3FC6999BEB4	0.7896728515625
706D7069810FDFB3F9172B84C36059511F2B13A0	0.760406494140625
DB6058833D0A7192D9A40331F4AEE5F81F4ADA5A	0.6413330078125
6862B653523A99935BABC9B0E16B6961299B1D13	0.6509835379464286
BD374B8C54E01D2481A9354DAB218FC06520EDD3	0.573193359375
05CD8330F5C9237E9E8C30270DFC22D3C892DB05	0.7652994791666666
B0A0EAAF2E463656C12F5BCF1CB575506B6DA035	0.6873372395833334
D91020158CFEB7AF062999E6671A5B254CC87B2C	0.8172200520833334
5A8AE360677AE43053E4292DB22710065567E77A	0.72216796875
16DEDFAE50404FA2A79BA040E5C58B478786AE23	0.6820746527777778
7B76F2F393B31B203473FE09EAE2DC19E5365877	0.6669921875
9A3C9CCCC6402EB42391C9AF9CC58E8D9C1FEE80	0.76556396484375
409301747AB41C04526EF289820ADB0DCCA039B0	0.74267578125
FF60C81EE53C4D54FEFB8D922C14DECCB2080A4C	0.6554361979166666
6D27A4449879024C67A0BA472B85D34DB8F58205	0.685546875
14593A1610DA91026A789C2B97BC4EC20C7F5DD6	0.77294921875
91BCF9B7C8377BC39DA4512CFD977367D7032875	0.819091796875
52AD49DCD25D4262819465FADE1C18323F7A25BA	0.5358683268229166
A4A6D9F0A35A6C5C63A281CA97EE6BEDDEDBCF70	0.6546107700892857
5AB3544D680B80222FD01E954161AA581A339D02	0.686767578125
9164F08DAF19120AAA2E6DF341A06039CC826E95	0.735595703125
B1A31B8F65ADAAA4FBFBE9D4865261CD07F3E42C	0.7477678571428571
A72E7AB7F72EEC058D211FF8A954F321C8551F62	0.7474365234375
2530AD751EC55C23554F861CD81B8A9205A77CBB	0.6912163628472222
A825F9993C5D3FDD6E05311C28E8418885D718CA	0.5773577008928571
9EA24AA9FF93B6265DB09CE88666C183F4DB8CD5	0.82086181640625
A83F8BD365E761BA0A14F195E594CD82C9C72497	0.724609375
D25873438181C3E82DFEA8625D8959EA79730F5C	0.7413330078125
7774D85120FAEAD6EC87B3303D54D6122E9C08D0	0.6810128348214286
69C97DC7CAF411C4D0AC4A0B2901E95060F7FFFA	0.36556441695601855
34F5ADCB411832AE0FAA6E944A3CA5B227F1DB42	0.8284912109375
F49B1808B2F4CAD02E4D3A1455F706428947485C	0.76376953125
4F41229D04554DABB6DF74AB9D67B06D6FA8C69E	0.78765869140625
772B31A040CAB0D47D26C4491115BDAA6D921EE4	0.764801025390625
39247B8506909F845484B69BDD90700FD3289F4F	0.505615234375
